1000 80000
31 320 1296
8 436 4672
24 491 2088
20 137 2843
11 870 2110
34 69 1098
22 654 997
25 948 3254
9 848 3130
2 697 735
17 492 713
25 980 831
17 69 165
23 177 412
22 884 3209
1 64 907
7 53 391
5 656 188
34 93 1182
28 460 2507
15 986 61
34 583 4128
11 430 3543
23 855 366
5 738 4735
33 763 1682
10 764 1664
19 775 3123
15 299 2217
33 958 4007
12 299 3211
23 191 1922
28 759 2431
16 396 1675
10 428 4407
9 841 2876
12 719 1390
1 970 4801
14 278 4070
2 887 4951
31 773 4897
31 443 412
9 856 2067
16 917 3974
25 284 314
21 532 688
33 109 3811
8 116 3496
31 735 961
30 756 1020
28 375 2299
6 241 3048
27 331 3178
17 372 3012
36 369 4403
10 235 2022
16 987 2202
23 58 3689
33 451 2818
11 914 332
7 883 226
25 377 444
7 469 474
1 561 4187
20 427 631
18 779 1259
6 463 3101
22 589 4638
6 974 2825
36 107 4923
5 528 4247
29 165 3487
10 898 3386
18 221 519
18 249 950
5 775 1898
4 371 2322
17 604 1696
26 728 512
29 939 223
7 848 753
31 49 4294
33 652 2388
1 932 3323
27 45 3844
20 577 3989
5 652 284
26 109 329
13 162 2436
1 872 3164
13 511 2568
11 474 4908
10 271 1739
34 110 3474
17 756 2807
6 524 3841
30 407 3240
35 301 2441
31 255 2170
26 663 1019
4 977 4333
4 345 359
3 639 265
14 63 847
13 123 1911
23 416 387
19 381 2034
34 50 4849
25 350 869
5 84 3125
23 93 1279
6 235 2606
13 493 629
1 803 74
33 414 1680
22 609 1364
19 623 3924
4 580 2430
34 900 4344
20 488 71
21 623 2580
3 369 4098
4 78 2668
30 942 3093
22 835 1763
4 491 4568
25 385 682
4 229 1588
33 616 2410
14 228 4100
19 839 2542
34 993 2426
26 689 1723
10 677 182
15 851 4171
30 406 4077
3 632 4214
5 513 3134
27 169 848
29 383 4525
29 946 221
1 215 999
26 720 160
19 471 535
32 656 2958
33 541 2215
12 179 4567
16 309 4419
9 790 4866
1 726 2805
7 348 2522
19 443 1096
11 766 3516
22 883 972
1 507 4030
29 977 2574
21 838 4892
19 401 2607
3 820 3419
2 941 428
6 951 3492
13 863 69
23 870 4842
12 666 179
9 801 3154
25 95 4800
3 424 1325
1 446 3059
21 247 3848
24 545 672
15 195 919
32 89 4604
23 65 3064
20 598 4285
35 651 3980
4 73 656
6 738 1076
21 399 61
13 164 2369
4 853 3416
19 459 4309
3 461 4763
12 178 4063
13 169 3316
1 14 394
10 793 361
25 68 2260
14 911 254
19 752 3604
16 646 1111
2 259 3115
11 31 4497
32 397 3344
21 770 740
20 69 1621
35 283 350
19 105 1908
19 940 332
34 427 4864
21 92 1039
12 889 4797
2 165 3170
29 974 4935
17 723 2984
18 697 1672
26 483 1592
8 559 106
17 507 1291
7 815 359
35 240 2286
30 153 3871
23 390 3499
25 34 1175
32 272 3127
29 855 1529
9 763 11
28 251 2104
6 656 1026
4 942 4360
1 839 2255
27 550 4964
35 399 3775
31 374 177
25 365 227
15 592 4788
6 142 1992
30 953 4592
30 856 4923
32 827 1383
14 17 4770
14 148 1235
8 288 3563
6 619 2548
16 190 4052
1 300 2513
35 368 4008
15 225 1203
17 788 632
8 955 4754
13 560 286
23 952 4383
3 457 279
17 680 1480
5 211 2332
36 81 3342
4 780 4058
6 575 791
1 37 2293
26 822 3500
9 683 3822
23 666 4793
22 946 1144
9 906 4460
4 340 1168
7 33 1094
8 777 2418
19 313 4921
3 181 1801
5 971 162
34 415 634
15 942 2332
3 687 747
35 850 734
4 369 4542
10 856 1863
18 475 3301
20 787 2427
13 130 1236
26 858 3633
28 518 2596
5 627 4149
5 548 1091
23 48 3227
1 663 1995
31 640 605
13 327 2955
22 105 4971
1 688 1659
10 272 2729
17 786 4106
33 310 942
32 401 2326
21 834 4952
15 178 1473
31 806 4396
7 890 729
11 56 128
4 63 934
28 505 4574
14 68 2560
8 482 1667
20 953 3435
12 200 1163
29 408 3303
31 200 898
21 917 2951
31 919 3468
17 752 1390
18 443 920
2 654 4676
35 760 2132
6 159 12
13 924 594
1 355 4985
31 825 1244
31 312 3640
12 324 2509
8 924 3160
6 412 3646
2 799 4675
30 844 2608
20 190 4458
21 251 4528
31 308 4442
15 358 388
10 215 1474
25 721 4963
31 738 611
9 357 2089
29 703 704
19 426 1085
7 49 4293
31 964 1603
33 456 2959
18 176 3868
7 542 4885
2 116 3110
11 782 3368
6 752 1828
9 939 2582
21 775 621
12 199 1320
1 935 1683
35 682 585
23 538 4705
2 650 1616
32 225 450
7 405 214
7 957 1456
18 358 2723
13 600 1534
3 522 1490
16 300 163
20 966 3494
8 513 3625
10 990 3561
4 590 1349
7 705 4131
20 808 1475
2 294 837
1 248 3401
36 126 558
12 302 4988
26 245 1975
20 783 2699
13 235 820
10 889 1559
11 101 2582
25 430 2066
28 489 3200
15 891 679
23 245 2166
4 749 4396
6 829 4608
35 128 2389
16 434 1123
5 304 4874
13 843 2927
18 885 3205
27 29 2206
19 447 2566
19 262 101
6 742 1461
17 609 127
16 109 4515
14 568 884
35 889 800
11 484 1332
14 942 2243
5 37 1108
10 27 1594
14 691 536
29 716 4959
15 910 1625
11 92 3861
25 691 4375
25 558 4074
15 48 2315
32 640 467
1 305 353
27 50 2470
22 296 2687
20 475 4725
11 960 1454
23 904 964
15 433 4428
26 745 2243
15 733 1913
15 360 3342
25 341 4232
36 220 4533
36 195 1664
2 886 1192
22 975 196
23 388 833
34 486 1554
25 836 4254
17 793 2438
30 81 2894
26 845 3730
1 238 4943
32 198 517
28 928 3105
10 557 2315
32 835 4275
18 62 2330
4 954 3478
20 777 1285
35 177 1240
29 169 261
11 848 1945
31 510 2871
2 178 107
21 95 2669
13 17 173
21 849 13
5 384 4813
3 189 2652
2 236 4357
9 233 1812
36 453 2356
32 812 3138
22 709 3729
23 669 3891
21 350 2381
26 86 4898
4 60 2179
35 627 308
27 476 4590
36 416 1258
21 562 483
11 371 2220
6 268 480
22 355 222
24 777 1680
17 200 119
30 213 1637
14 323 4999
16 585 1656
10 182 1288
14 789 478
17 795 2848
13 686 2465
23 711 1143
9 627 4608
12 186 1282
22 900 4200
18 636 1739
8 580 3520
24 717 369
7 861 1427
10 228 2619
11 30 245
19 314 622
4 224 1594
16 910 216
4 33 2037
15 565 3077
6 470 3147
32 931 4405
32 333 1275
18 270 3818
20 370 2879
22 876 1521
9 898 4047
26 719 1768
20 164 342
12 566 3068
3 719 3413
22 411 4258
28 497 4410
6 920 1224
35 196 3923
13 895 3558
21 450 851
36 460 1354
3 995 2310
6 864 2798
7 200 486
29 724 2713
23 622 428
23 933 2345
25 344 4036
10 233 775
8 925 880
26 354 2722
13 324 2128
27 747 2990
18 127 1297
3 496 4519
6 353 4273
28 179 3196
27 387 2835
22 762 1652
16 141 897
2 824 146
17 972 530
28 598 3681
16 928 2237
17 122 2153
2 883 980
27 358 330
3 265 4262
19 373 3958
30 615 1175
11 785 2317
36 136 3815
5 478 4328
18 433 4468
26 289 1553
36 728 4751
9 436 1111
13 445 4738
20 972 2565
34 333 657
24 105 2360
22 742 4213
3 622 1615
21 731 4139
27 908 590
24 449 992
10 64 990
4 164 677
24 680 1746
33 164 1648
18 829 4130
12 84 1322
28 213 934
7 139 2283
3 715 3170
25 585 2859
4 468 1311
13 758 2330
3 367 4038
24 644 234
18 909 610
10 49 995
13 966 2199
31 48 3188
26 257 1064
24 663 1810
1 237 4716
10 606 2611
21 208 596
16 438 3112
2 793 4766
25 330 4347
25 135 861
2 77 204
15 27 1237
9 665 4099
34 391 183
18 269 578
3 221 708
15 973 3134
36 737 1455
36 299 97
17 440 3987
12 792 2443
3 87 1142
20 889 2514
10 508 2196
13 747 3361
34 967 813
13 54 2693
23 690 736
5 737 2855
30 902 1627
2 456 1838
30 733 4331
11 610 387
11 214 3899
13 577 3376
28 403 2285
7 327 26
13 63 3625
3 738 1912
23 290 3594
29 723 3280
8 151 4406
22 390 2662
31 217 4428
19 976 1055
4 962 1658
25 734 4743
15 530 1640
16 118 2005
5 1000 3898
2 505 4415
24 366 4023
35 534 1818
35 972 122
1 205 197
30 242 3629
11 285 1711
16 422 4412
21 961 3919
32 847 2447
30 356 3085
23 341 2410
7 153 1856
29 414 753
16 749 2484
28 866 3648
32 544 4823
17 702 2629
16 772 3387
35 168 3678
18 342 3890
10 395 683
21 613 3520
23 482 764
13 318 938
7 593 3557
32 572 1721
29 189 1999
14 332 4568
36 43 434
4 979 2
33 268 3059
25 386 3609
5 553 2102
7 884 207
34 927 1017
36 38 166
3 128 95
6 851 3765
9 976 4428
17 573 2863
31 558 723
7 243 1692
17 645 4918
32 884 594
4 338 2184
22 601 1135
23 717 2464
5 354 4046
9 583 3645
1 745 2823
10 932 2490
15 502 1492
8 939 1879
3 971 3485
14 119 2879
3 108 2696
29 678 2126
19 642 4847
19 979 909
9 934 3597
26 279 2418
35 302 3261
24 272 2563
8 740 4999
9 669 4456
14 503 4876
17 907 4156
31 683 1949
22 116 665
32 944 1034
9 739 1124
8 524 2462
21 335 4948
11 533 411
35 298 2672
14 768 2290
27 355 4634
2 953 3652
33 466 2674
32 40 21
12 56 2131
17 499 2734
4 68 589
21 826 4096
29 944 1712
4 415 1709
5 474 3334
24 727 2841
14 954 3705
27 381 154
24 962 4116
23 776 1764
8 973 440
3 86 2502
17 309 674
33 822 4217
15 296 2917
28 704 4591
26 305 4730
4 327 2536
35 814 858
23 309 1848
33 262 4404
32 965 1195
6 223 106
20 160 1948
11 985 1375
30 73 3115
22 374 2254
30 465 4163
15 356 1247
14 161 37
29 624 4417
23 802 1256
21 483 1760
5 96 773
28 503 2229
20 823 1850
14 577 1586
13 114 1196
17 160 4692
27 870 1634
12 233 1678
14 327 1471
26 313 1028
27 912 3564
5 901 3063
1 508 2440
11 330 1613
12 536 4090
26 469 652
31 752 3081
13 690 3180
2 997 4653
20 95 1045
18 148 3622
12 546 4549
36 434 3813
7 603 1596
5 500 1162
35 352 3948
19 341 2451
35 169 4791
36 160 4157
4 139 2965
22 341 261
19 792 3579
24 586 2524
34 611 854
20 895 2682
11 115 2267
1 607 1521
20 905 2089
15 380 4246
28 217 3600
33 705 4277
4 748 4926
35 387 4640
20 618 43
13 246 1387
4 659 2504
32 345 147
18 997 1394
29 843 3895
5 154 3814
26 146 786
8 790 3535
2 947 1543
19 444 3925
5 646 1183
23 536 4391
24 25 4225
2 525 2301
18 567 653
21 271 89
22 937 1293
3 634 4769
14 661 3124
33 673 1877
14 859 1740
14 23 3067
1 861 333
15 853 2416
4 806 4729
20 91 191
33 729 1688
29 351 1453
25 755 3670
11 543 2094
3 67 1810
8 143 4333
28 267 1627
30 569 1454
25 316 4970
20 139 1915
24 805 4987
32 296 3696
21 189 4470
16 760 697
11 929 1143
23 882 1715
20 511 1274
30 592 1303
6 316 4255
27 663 1879
24 64 3793
27 76 3030
31 317 366
30 326 2956
14 657 4190
19 788 1279
3 667 3277
24 174 4723
18 645 1053
36 571 3177
3 527 1739
33 553 2198
6 803 1926
26 512 595
22 509 67
29 602 1172
16 95 1274
14 94 3294
19 47 1502
7 920 3319
5 297 2809
34 648 3735
9 828 3292
16 229 2442
4 874 3979
10 706 1532
13 37 3613
15 673 4765
27 258 2269
7 468 3205
20 641 2900
18 272 1467
27 635 1479
9 101 213
32 555 4142
33 266 718
26 782 4307
13 845 1896
28 961 1152
2 713 4201
15 602 1745
8 749 871
1 762 1247
15 331 837
32 327 1129
19 823 1874
37 46 1347
4 454 3320
34 789 3816
36 93 1694
17 204 2135
1 323 1860
17 938 3878
28 939 1095
7 930 442
16 961 3884
23 733 3775
29 798 4679
30 122 3457
3 199 2220
27 173 1626
22 180 1456
25 890 969
7 687 761
26 198 1206
27 549 4575
18 255 400
31 423 4079
8 618 827
16 193 401
1 197 1843
36 239 1322
34 422 3360
12 494 1994
6 299 1333
28 382 2206
2 430 2505
33 900 2163
11 421 1783
21 475 2843
4 782 3643
13 589 3940
1 687 1259
2 322 3667
9 596 2131
3 668 2563
7 904 2229
17 744 1070
2 506 2907
27 238 1187
10 868 3492
14 423 4361
25 46 2767
10 690 3977
29 393 3965
20 185 4746
11 328 592
35 336 4227
27 435 761
1 429 4662
29 80 4838
35 873 4490
28 805 992
10 125 4591
18 872 3043
29 505 4377
10 830 4550
20 35 2464
16 831 229
3 621 4894
2 720 341
28 413 1563
30 456 1781
9 647 4080
36 417 1620
12 817 4862
10 241 790
4 709 4962
2 827 1374
22 813 3496
14 706 7
18 153 3976
4 303 2077
20 999 994
24 438 621
8 413 1407
34 627 1552
12 502 1548
20 482 4603
24 836 4690
30 536 2395
37 180 4693
6 41 3395
11 559 114
36 488 631
7 106 4496
23 761 1986
21 499 1565
26 441 65
31 369 603
23 655 4447
13 308 1218
35 140 2383
12 860 2754
28 109 2140
6 181 4108
4 365 4273
21 757 467
20 466 4048
29 790 1141
36 652 292
11 807 2643
2 149 4899
36 252 3909
16 428 884
19 66 833
22 915 1084
24 32 3715
19 308 859
15 946 1281
34 348 3328
28 236 1123
29 836 3013
6 861 924
24 44 596
36 919 4249
23 303 791
23 51 3509
26 414 4805
20 958 1205
12 360 2055
32 799 1751
18 807 2341
2 500 1616
28 854 4037
14 972 2830
28 565 3753
31 861 4581
22 155 1354
32 93 572
34 926 4832
35 580 4435
8 807 559
36 788 4205
22 420 1455
29 899 3723
23 153 4898
7 444 4348
3 725 4323
9 321 3589
12 605 405
28 986 1039
17 284 2511
27 616 559
6 167 872
3 257 4009
11 780 967
9 550 4896
1 889 128
5 174 2782
22 989 699
5 849 3354
29 205 3543
1 923 564
19 141 4296
4 967 4823
17 254 1749
32 230 4033
35 902 771
6 802 2310
23 235 2775
6 717 327
8 677 344
12 816 277
7 371 1216
32 283 4791
6 448 1970
24 515 3025
23 900 4646
36 163 917
24 193 4244
31 449 3044
8 320 1174
19 893 1600
27 119 4175
24 540 2974
3 433 306
10 315 1901
20 393 3845
19 241 3847
12 786 4762
22 481 4916
16 794 3989
26 293 476
18 30 329
10 41 67
4 93 2736
13 249 64
36 190 2737
22 611 1209
22 621 1932
34 745 4901
27 325 4529
23 556 3254
32 577 3750
18 288 1283
10 708 2158
14 446 762
6 910 2790
12 682 2135
9 346 1200
5 242 4443
28 62 3485
36 223 2352
12 469 543
34 635 2954
4 30 4306
22 715 215
22 921 1197
20 278 384
9 330 1766
18 856 3381
8 696 4974
7 494 2261
29 989 4116
11 489 2442
17 79 1525
26 787 3346
13 251 517
12 172 3122
22 235 609
32 949 4496
15 122 1626
7 752 674
18 868 2616
31 145 168
3 333 1955
12 989 2700
36 674 1818
35 108 2692
16 343 1449
33 912 2711
37 277 1713
32 353 4965
12 90 1191
27 382 2275
2 354 1119
1 472 2079
10 218 3470
30 729 3771
17 762 3969
19 525 842
32 347 3769
7 478 2339
22 984 203
11 273 3619
20 719 3406
7 645 3228
6 848 1788
36 593 4090
7 513 302
22 61 806
29 307 3131
22 743 4941
3 994 1598
4 477 4822
1 105 2418
11 557 253
17 571 1135
21 923 1424
22 592 3946
12 16 2607
27 843 2300
13 369 4351
23 912 3880
4 252 2589
28 957 4706
27 905 2362
19 569 1366
25 750 1862
30 293 1820
11 389 305
5 623 2893
27 142 3028
27 957 2631
30 813 49
37 195 2889
15 191 1468
34 336 3771
6 475 2523
14 441 4621
20 758 1588
3 434 2420
18 335 3180
2 118 3305
4 201 576
35 243 1480
33 367 2712
30 940 1025
23 847 3293
35 316 3434
14 347 1985
32 546 3064
33 58 1209
6 410 2582
14 700 3527
31 326 3709
5 826 250
36 249 1182
30 86 1496
31 45 517
35 592 2711
19 665 2396
1 267 1122
1 284 1713
31 948 1220
35 976 4865
13 331 165
32 92 1329
14 620 274
12 982 13
23 339 4119
27 394 768
31 638 2422
5 159 4776
11 687 4099
21 615 522
4 974 3113
11 632 2720
35 907 3818
18 629 2676
2 989 1368
3 375 2500
22 268 1628
14 196 83
10 682 1724
10 141 1889
9 679 1352
2 707 2216
9 638 948
13 193 3202
3 150 738
3 439 891
3 93 3714
20 480 1662
3 587 4397
35 576 1325
9 515 300
25 789 3485
20 767 1298
5 488 3514
5 616 1484
36 69 4282
33 983 4215
23 406 4822
1 157 4314
18 693 704
25 490 2907
5 691 1103
18 619 1783
20 770 190
6 217 553
4 508 1620
11 25 2158
26 101 716
25 710 1396
9 279 2844
4 299 1055
37 441 467
32 192 1882
3 679 4802
14 624 1587
4 544 2624
25 514 3251
27 271 2808
25 210 407
5 602 4593
26 937 3483
4 311 4866
4 467 3514
18 159 3011
17 565 4150
9 454 2668
10 342 2457
20 592 1620
15 310 1420
20 170 1918
35 593 4510
8 95 44
23 878 3278
22 631 1063
15 897 3965
18 275 577
30 412 4440
30 933 4880
36 547 1711
10 111 4203
14 799 2814
16 852 1114
12 930 2553
33 351 381
34 706 3276
14 167 4106
22 869 3599
35 60 2806
3 595 4913
19 736 748
10 349 310
30 384 2359
16 593 1372
32 249 3783
24 422 1408
27 484 1701
28 61 4378
5 405 2871
25 400 3075
5 82 2185
34 175 1214
36 646 504
29 774 4164
4 24 1910
23 182 4370
27 362 578
17 750 4552
17 699 3994
9 878 2708
17 711 1096
18 535 2835
15 857 585
27 854 1741
10 925 1589
6 69 3788
26 407 4351
15 669 1102
7 833 1617
14 290 1249
27 950 3077
11 312 3164
14 168 3352
32 826 159
17 710 1246
7 130 1231
21 822 2836
6 545 661
20 80 1009
5 782 1965
7 415 668
17 446 1361
5 123 721
1 833 2020
20 740 4573
2 709 1187
16 286 1380
1 997 1367
7 90 56
1 522 4353
34 506 137
28 793 1160
2 828 3916
15 228 10
3 342 1222
31 46 1751
21 495 662
6 847 2079
32 359 4681
26 771 570
9 145 3830
18 38 4935
24 219 4269
17 467 1470
36 576 1723
15 528 3138
37 137 4359
17 801 4796
12 872 2865
31 692 2480
1 432 2201
10 691 2384
23 497 2298
3 659 2859
8 923 4862
33 382 3598
27 709 3660
33 816 2394
14 253 4503
27 682 2710
24 201 762
36 625 1160
17 339 1054
28 763 1306
21 105 3069
9 796 2244
15 769 3978
36 192 2980
7 217 1652
15 340 3426
21 433 4330
34 219 2598
2 174 1089
16 690 2354
25 784 949
27 234 3780
17 643 590
19 960 3879
24 764 457
12 712 52
8 707 2487
25 124 3675
11 909 2507
8 674 434
8 454 3162
4 186 1793
30 141 4591
12 992 4189
17 452 1149
6 601 4667
18 866 2135
30 40 3934
26 345 1423
19 840 4749
6 336 1681
36 729 3762
15 951 3826
1 774 4682
28 37 452
23 553 1590
4 253 2039
8 983 2509
11 182 844
21 743 3906
17 567 4282
4 969 4034
15 767 1423
7 853 2841
12 479 2679
4 37 3999
3 909 654
19 836 1319
35 899 861
19 956 2189
24 682 2360
35 507 3100
6 636 587
30 634 3835
34 911 3315
32 402 601
6 754 2665
35 717 2181
22 783 564
29 159 2760
13 427 3231
16 46 809
12 297 2073
2 868 2089
12 370 2539
15 461 4226
32 167 3214
11 846 1994
18 948 1767
7 614 3760
1 909 1885
15 57 1927
35 672 2074
13 695 1104
37 207 3265
11 714 2954
2 679 4344
16 237 1560
14 851 1180
33 443 3093
17 632 996
36 676 494
37 763 1999
21 751 2229
17 545 3829
28 978 4409
14 715 723
21 500 2585
6 889 446
15 914 248
32 758 2582
18 595 1236
18 118 3235
25 603 2010
29 109 2408
14 720 1719
23 56 2801
22 832 4454
10 845 4102
2 573 4634
12 285 4405
8 786 827
35 48 774
15 699 3732
26 662 1976
32 841 290
9 218 2252
14 27 3378
21 317 4401
20 635 3843
4 729 3389
20 771 1740
15 957 907
11 893 4430
21 183 2098
22 186 2390
4 937 1840
19 335 2620
13 713 4927
31 355 1766
2 232 1743
26 627 2012
36 113 252
5 612 4665
8 472 1482
2 732 3009
18 625 212
37 246 2723
29 385 4819
19 748 700
28 280 925
9 332 974
12 354 1520
12 673 3271
37 678 4879
17 354 1034
7 851 4276
2 655 3386
6 472 3432
34 290 463
34 41 824
36 631 4577
28 443 1519
18 635 3807
16 969 4690
16 628 4901
28 128 3135
27 831 4175
31 617 2733
17 641 1786
7 66 4159
30 950 2711
23 257 2649
3 694 681
11 357 1608
36 792 4376
15 389 1644
2 568 2143
26 237 3134
10 323 350
5 518 4345
1 452 2206
15 644 3530
33 496 1270
1 388 536
34 309 938
13 709 2759
9 524 185
10 940 2575
8 231 2783
37 403 589
36 721 3281
32 469 1287
18 637 2241
6 379 1626
10 232 2708
33 585 1985
2 92 643
16 787 1023
35 59 4735
10 246 4315
27 56 2212
9 963 1234
35 640 4093
15 336 2038
23 92 63
27 285 648
15 478 2720
15 990 2626
36 455 4195
5 547 3942
10 373 3951
36 152 2676
20 319 2738
28 220 4967
31 76 1265
7 507 4110
20 307 1821
4 816 4792
17 368 2712
30 251 3784
8 74 936
17 845 4010
6 54 2465
3 857 2622
16 485 1226
